,user_id,event_id,event_name,clicks_count
52137,153281ec016b55b5e3b48545b3d10baa,1240582,"Балет-ревю «Hello, Кузбасс!»",1
52412,1550a02fa6e96b74e75c019b21606322,1383842,Занятие «Я художник! Я так вижу!»,3
52413,1550a02fa6e96b74e75c019b21606322,1384827,Интерактивная экскурсия по выставке «Дети галактики»,1
52438,155578ccd9603215903fca28c269b737,1441876,Концерт Симфонического оркестра Мариинского театра,1
52614,156c0c295831a337e820fd47b2cf5692,10758,Спектакль «Что случилось с крокодилом»,1
52615,156c0c295831a337e820fd47b2cf5692,20096,Спектакль «Император»,1
52616,156c0c295831a337e820fd47b2cf5692,57384,Спектакль «Сонландия»,1
52619,156c0c295831a337e820fd47b2cf5692,1413221,Спектакль «С любимыми не расставайтесь»,1
52750,157b3a6229713549d7dae00f27221c53,1242584,Спектакль «Вий»,1
52751,157b3a6229713549d7dae00f27221c53,1431874,Спектакль «Страсти по Федору»,1
52752,157b3a6229713549d7dae00f27221c53,1445550,Выставка «Ольга Гречина. От гиперреализма до сюрреализма»,1
52791,1580401ee7f6088584382904ab347741,1373489,Концертно-театрализованная программа «Сказочные таланты»,1
52792,1580401ee7f6088584382904ab347741,1376454,Балет «Лебединое озеро»,1
52793,1580401ee7f6088584382904ab347741,1396993,Встреча «Не боги горшки обжигают»,2
52806,158170bc96a8e6417b5cad430d2f49fc,1453678,Спектакль «Ночь перед Рождеством»,1
52839,15845e8321b39cca364ff5a9d5ef0a80,1407941,Выставка «300 лет на страже закона и справедливости»,3
53290,15b1129284f81143ccef6141cbae58f2,372659,Спектакль «Портрет Дориана Грея»,1
53291,15b1129284f81143ccef6141cbae58f2,1413221,Спектакль «С любимыми не расставайтесь»,3
53409,15bd79cf644ef8f66bb3d89048e3f3cf,968887,Выставка «Перекресток культур»,1
53410,15bd79cf644ef8f66bb3d89048e3f3cf,1389679,Квест «Тайна третьей планеты»,1
53599,15ca455613495ae550f13a942845687b,1244557,Спектакль «Хлам искусства»,1
53600,15ca455613495ae550f13a942845687b,1244594,Спектакль «Али-Баба и сорок разбойников»,1
53960,15f2c5aec5b4e19b8fd15188cbd2ea33,1393773,Фестиваль «Искусство жить»,3
53961,15f368c39eae2d86d49eb77fb53eda37,10950,Спектакль «Господа Головлёвы»,1
53962,15f368c39eae2d86d49eb77fb53eda37,1436796,Спектакль «Ночь перед Рождеством».,2
54011,15f7609ef9066c30342d29791629b396,1421606,Проект «Танцы.ru»,12
54108,160500818edd5bdeea38337f57447655,1360966,Балет «Жизель»,3
54359,16152cb54b5937ae0bc440f327586fe8,1441876,Концерт Симфонического оркестра Мариинского театра,1
54796,1643f67507b657d28579c323097fd77c,797915,Спектакль «Маленькие дикари»,1
54797,1643f67507b657d28579c323097fd77c,832925,Спектакль «Стражи Тадж-Махала»,1
54798,1643f67507b657d28579c323097fd77c,1244043,Мюзикл «Дубровский»,2
54799,1643f67507b657d28579c323097fd77c,1245013,Выставка «Вторжение динозавров»,2
54800,1643f67507b657d28579c323097fd77c,1248012,Спектакль «Можно попросить Нину?»,1
54801,1643f67507b657d28579c323097fd77c,1248036,Спектакль «Четвёртая группа»,1
54802,1643f67507b657d28579c323097fd77c,1248281,Спектакль «Белые ночи»,1
54804,1643f67507b657d28579c323097fd77c,1328011,Спектакль «Горка»,1
54805,1643f67507b657d28579c323097fd77c,1341545,Выставка «Ожившие полотна»,1
54806,1643f67507b657d28579c323097fd77c,1349311,Спектакль «Корова»,1
54807,1643f67507b657d28579c323097fd77c,1354837,Спектакль «Жизель»,1
54808,1643f67507b657d28579c323097fd77c,1360724,Встреча «В шахте»,1
54809,1643f67507b657d28579c323097fd77c,1402848,Интеллектуальный квест,1
54810,1643f67507b657d28579c323097fd77c,1407826,Выставка NASTOLgia,1
54811,1643f67507b657d28579c323097fd77c,1414960,Концерт «Кофейная кантата»,1
54887,164bb9a5b14d7ead633a03817b193df7,1396354,Спектакль «Баба-яга 2:1. Обновление»,1
54888,164bb9a5b14d7ead633a03817b193df7,1396400,"Спектакль «Письмо Деду Морозу, или Загадай желание»",1
54889,164bb9a5b14d7ead633a03817b193df7,1396444,"Танцевальный вечер «Итак, она звалась Татьяной»",2
54890,164bb9a5b14d7ead633a03817b193df7,1396993,Встреча «Не боги горшки обжигают»,8
54891,164bb9a5b14d7ead633a03817b193df7,1397278,Концерт «Как на старый Новый год»,2
54892,164bb9a5b14d7ead633a03817b193df7,1429890,"Вечер «И жизнь, и слезы, и любовь…»",1
54893,164bb9a5b14d7ead633a03817b193df7,1431587,Программа «Молодежь – за ЗОЖ!»,1
54936,16524c49ac405311a21e0a43198bd4dd,1396993,Встреча «Не боги горшки обжигают»,1
55094,1659af2b91f637414b85a58f9ebe80df,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,1
55095,1659af2b91f637414b85a58f9ebe80df,1245013,Выставка «Вторжение динозавров»,4
55327,1673f78b769e40845bcfa470a4c1b0b1,1248181,Спектакль «Папа»,3
55637,16959cef96d33b89a53d2e360bfaaaa4,10950,Спектакль «Господа Головлёвы»,1
55638,16959cef96d33b89a53d2e360bfaaaa4,12546,Спектакль «Звездный час» («Одолжите тенора»),1
55639,16959cef96d33b89a53d2e360bfaaaa4,217338,Спектакль «Вишневый сад»,1
55640,16959cef96d33b89a53d2e360bfaaaa4,462843,Спектакль «Пиковая дама»,2
55641,16959cef96d33b89a53d2e360bfaaaa4,493755,Спектакль «Сирано де Бержерак»,2
55642,16959cef96d33b89a53d2e360bfaaaa4,594579,Спектакль «Лолита»,1
55643,16959cef96d33b89a53d2e360bfaaaa4,796175,Спектакль «Мальчики»,2
55644,16959cef96d33b89a53d2e360bfaaaa4,1242543,Спектакль «Лондон»,1
55645,16959cef96d33b89a53d2e360bfaaaa4,1242545,Спектакль «Корова»,1
55646,16959cef96d33b89a53d2e360bfaaaa4,1242547,Спектакль La Terrasse,2
55647,16959cef96d33b89a53d2e360bfaaaa4,1242622,Спектакль «Мой мужик на Севере»,1
55648,16959cef96d33b89a53d2e360bfaaaa4,1257326,Спектакль «Палачи»,2
55649,16959cef96d33b89a53d2e360bfaaaa4,1417555,Спектакль All the things she said,1
55650,16959cef96d33b89a53d2e360bfaaaa4,1418502,Спектакль «Целую ваши ножки»,2
55651,16959cef96d33b89a53d2e360bfaaaa4,1418787,Форум «Ночь с Достоевским»,3
56274,16d1b3fd7f6b81bf3ad55b09148f983c,1413221,Спектакль «С любимыми не расставайтесь»,1
56400,16e50cd86191a264aa62c6354b421335,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,3
56530,16f592aab9cd5b3ef5356454afad0fc5,1384827,Интерактивная экскурсия по выставке «Дети галактики»,1
56966,171b2b394ca1cefa279a5c12de16af13,1349144,Спектакль «Граф Монте-Кристо»,1
57042,172258fce1ac43c1d5b496acfc66b4ad,1414960,Концерт «Кофейная кантата»,1
57043,172258fce1ac43c1d5b496acfc66b4ad,1430127,Музейная лаборатория «Батерфляриум»,1
57249,1738cfb0b9d2efc51b65d5861737d1c9,1405064,Мюзикл «Рок»,2
57386,1746e5cd5577cbc8c9f73d05c716cf8f,1244043,Мюзикл «Дубровский»,1
57387,1746e5cd5577cbc8c9f73d05c716cf8f,1354824,Балет «Лебединое озеро»,1
57585,175bfe8b1ca0aa859a2238870776f0ff,1240582,"Балет-ревю «Hello, Кузбасс!»",1
57600,175dd4239a510f11ac19679d0a03e33f,594579,Спектакль «Лолита»,1
57735,176db61d2fb953ae1c01e924a3e2046e,1242584,Спектакль «Вий»,1
57798,17713b3abe553da06d96621a2209c05a,1399115,Концерт «У нас молодых впереди года»,1
57799,17713b3abe553da06d96621a2209c05a,1442220,Экскурсия «Искусство этносов Южной Сибири и традиционные промыслы России»,1
57873,17795a0e53433303a0c8b16a3a7156af,1349860,Концерт «Перезагрузка»,1
57874,17795a0e53433303a0c8b16a3a7156af,1393773,Фестиваль «Искусство жить»,3
57875,17795a0e53433303a0c8b16a3a7156af,1420794,Концерт «В кругу друзей»,6
57906,177d304f6cf785c7a67862e96698f5a5,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,4
58227,179fe218f4072a654c0c294afa2356e9,1428216,Выставка «Разноцветье»,2
58228,179fe218f4072a654c0c294afa2356e9,1430012,Выставка «Город родной – мастеровой»,1
58285,17a3c7628c48ac44f6aa6c40c6ced822,1244272,Космический музейный урок «К полету готов!»,1
58286,17a3c7628c48ac44f6aa6c40c6ced822,1428988,Посещение экспозиций музея этнографии и природы Горной Шории без экскурсии,1
58330,17a7a84c42bf111ca316d2318987a507,1353267,Программа «В ритме слова»,1
58351,17aa640e325dac6132f7dd2a3f20995b,1414960,Концерт «Кофейная кантата»,1
58352,17aac972220f7f263bcee5ecc3136cac,1445550,Выставка «Ольга Гречина. От гиперреализма до сюрреализма»,3
58415,17b1f9853ac44f72a47bbd66aad426dc,1242584,Спектакль «Вий»,2
58416,17b1f9853ac44f72a47bbd66aad426dc,1258128,Городская художественная выставка,1
58417,17b1f9853ac44f72a47bbd66aad426dc,1363839,Мастер-класс «Маки»,1
58418,17b1f9853ac44f72a47bbd66aad426dc,1418432,Спектакль «Крокодил»,2
58419,17b1f9853ac44f72a47bbd66aad426dc,1418502,Спектакль «Целую ваши ножки»,5
58420,17b1f9853ac44f72a47bbd66aad426dc,1418787,Форум «Ночь с Достоевским»,2
58421,17b1f9853ac44f72a47bbd66aad426dc,1419261,Мастер-класс «Домик»,1
58501,17b94fea8c17b1718a727701c8c7bea0,594579,Спектакль «Лолита»,2
58621,17c24c31563d434e90d899e9b06bcfff,1381897,Ночь искусств в Музее изобразительных искусств Кузбасса,1
58648,17c5f248ab47dad1320dcf0bd8c218ab,1242783,Спектакль «Демон»,7
58712,17cd3932371ec93e8ff47c6d7407780a,1438560,Экскурсия «Шорцы – кто они?»,1
58732,17cf97b9625ff2e3989b631e0b20b7e8,1355478,Лекция «Сегодня в кадре»,1
58733,17cf97b9625ff2e3989b631e0b20b7e8,1413221,Спектакль «С любимыми не расставайтесь»,1
58734,17cf97b9625ff2e3989b631e0b20b7e8,1418502,Спектакль «Целую ваши ножки»,1
58735,17cf97b9625ff2e3989b631e0b20b7e8,1421259,Спектакль «Анна Каренина»,1
58736,17cf97b9625ff2e3989b631e0b20b7e8,1462653,Спектакль «Цветаева Live»,1
58737,17cf97b9625ff2e3989b631e0b20b7e8,1465731,Спектакль «Обрыв»,1
58775,17d29dc908acf0914fde0a7a2c858150,1338770,Спектакль «Поздняя любовь»,1
59112,17f92dfe4376a2f7241603ea257da410,1354837,Спектакль «Жизель»,1
59260,1807e0bb3b412c111d746db328cacab9,1428216,Выставка «Разноцветье»,1
59261,1807e0bb3b412c111d746db328cacab9,1431567,Концерт «Зима-Fest. Зима в творчестве русских и зарубежных классиков»,1
59262,1807e0bb3b412c111d746db328cacab9,1432937,Спектакль «Памяти павших будем достойны!»,4
59263,1807e0bb3b412c111d746db328cacab9,1438550,"Моноспектакль «Про Федота-стрельца, удалого молодца!»",1
59264,1807e0bb3b412c111d746db328cacab9,1442316,Конкурс «Лучший Дед Мороз Кузбасса!»,1
59342,180ead2b8455b38d6ca899eb6b0d1ee2,1421259,Спектакль «Анна Каренина»,1
59403,18159d9801759ca2f7419b9c6d1f0d87,462843,Спектакль «Пиковая дама»,1
59434,18193e96ea6f6b227599f297e764fa18,1242584,Спектакль «Вий»,1
59436,18193e96ea6f6b227599f297e764fa18,1418432,Спектакль «Крокодил»,1
59557,1825876b9b538dd255ad3f33ab62c9d5,858811,Мюзикл «Парижские тайны»,3
59558,1825876b9b538dd255ad3f33ab62c9d5,895734,Мюзикл «Бременские музыканты»,1
59723,1838bd5d71babb4e0c9451d5d442cb7f,1242584,Спектакль «Вий»,1
59930,18494764fc7c379433219eb3a6a9a02d,188744,Спектакль «Летние осы кусают нас даже в ноябре»,2
59931,18494764fc7c379433219eb3a6a9a02d,505221,Спектакль «Бульвар надежд в осенних листьях»,5
59932,18494764fc7c379433219eb3a6a9a02d,810148,Спектакль «Собака на сене»,1
59935,18494764fc7c379433219eb3a6a9a02d,1339002,Спектакль «Записки из Мертвого дома»,1
59936,18494764fc7c379433219eb3a6a9a02d,1346810,Спектакль «Клиника»,2
59937,18494764fc7c379433219eb3a6a9a02d,1349196,Спектакль «Город Эн»,3
59938,18494764fc7c379433219eb3a6a9a02d,1349311,Спектакль «Корова»,2
59939,18494764fc7c379433219eb3a6a9a02d,1354824,Балет «Лебединое озеро»,1
59940,18494764fc7c379433219eb3a6a9a02d,1354837,Спектакль «Жизель»,3
59941,18494764fc7c379433219eb3a6a9a02d,1390022,Фестиваль «Коллаборация»,1
59942,18494764fc7c379433219eb3a6a9a02d,1421259,Спектакль «Анна Каренина»,2
59982,184f053469ebce09d86d71c21edfe68d,505221,Спектакль «Бульвар надежд в осенних листьях»,1
59983,184f053469ebce09d86d71c21edfe68d,1242023,Спектакль «Пиковая дама»,1
59986,184f053469ebce09d86d71c21edfe68d,1328011,Спектакль «Горка»,1
59987,184f053469ebce09d86d71c21edfe68d,1349820,"Синтезированный литературный вечер «Одним словом, Достоевский»",1
59988,184f053469ebce09d86d71c21edfe68d,1381897,Ночь искусств в Музее изобразительных искусств Кузбасса,1
59989,184f053469ebce09d86d71c21edfe68d,1413221,Спектакль «С любимыми не расставайтесь»,2
60109,185fc961db03e0646a13b913d812e299,1250817,Программа «Большой новогодний концерт»,2
60110,185fc961db03e0646a13b913d812e299,1383737,Балет «Щелкунчик»,1
60132,18622fe4e1055374f8b5c8c0590e558e,1349144,Спектакль «Граф Монте-Кристо»,1
60402,187ed2711599fb6a48c11f663fc70d7b,1430127,Музейная лаборатория «Батерфляриум»,1
60952,18b8a22480fd30cab68dcc00149911c1,858811,Мюзикл «Парижские тайны»,1
60981,18bb8e0789ed2d09a96b784df6aca8cf,1248181,Спектакль «Папа»,2
60983,18bbd4a8a58580239c49d09c920fb108,1421259,Спектакль «Анна Каренина»,1
61396,18e8ab8a539d00dbcf2670d2eb1c1418,1417996,Квиз «Надо подумать»,1
61397,18e8ab8a539d00dbcf2670d2eb1c1418,1453698,Выставка «Порхающие самоцветы»,4
61398,18e8ab8a539d00dbcf2670d2eb1c1418,1463827,Пешая экскурсия «Неизвестный Березовский»,5
61465,18f11ba4570be1c514598a33d813dced,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,2
61466,18f11ba4570be1c514598a33d813dced,1402273,Экскурсия «По музею в сумерках»,2
61471,18f2274080d96d079ddf4c56d2eb4768,1245646,Экскурсия по экспозиции «Шахта»,1
61610,18ff9499501397c742ded319c630f6a3,347463,Спектакль «Весы»,2
61611,18ff9499501397c742ded319c630f6a3,1242538,Спектакль «Полет над гнездом кукушки»,1
61706,190b0599f71c509f036f00a9e4dc06f4,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,1
61988,191edc246fe78bba89b40ba5dfa0c4bf,1204742,Концерт «Осеннее solo органа»,1
61989,191edc246fe78bba89b40ba5dfa0c4bf,1314573,Концерт «Открытие сезона Губернаторского симфонического оркестра»,1
61990,191edc246fe78bba89b40ba5dfa0c4bf,1317766,Концерт «Простая симфония»,1
61992,191edc246fe78bba89b40ba5dfa0c4bf,1322219,Концерт «Немецкий дух органный»,1
61993,191edc246fe78bba89b40ba5dfa0c4bf,1441876,Концерт Симфонического оркестра Мариинского театра,1
61994,191edc246fe78bba89b40ba5dfa0c4bf,1442802,Концерт «Новогодний орган gala»,1
61998,191f7954d1b367594f22433d008f0268,1438560,Экскурсия «Шорцы – кто они?»,1
62126,19302859d6f32ee55ce5e25e8c7388b6,347463,Спектакль «Весы»,1
62152,19332a8f1ea46b315691fffef0420880,1441876,Концерт Симфонического оркестра Мариинского театра,2
62169,1934b40092c416f5c6c75b25e19e639d,1242547,Спектакль La Terrasse,1
62369,1949706ce48477172c2bdfc2e69f80d6,594579,Спектакль «Лолита»,1
62370,1949706ce48477172c2bdfc2e69f80d6,1257326,Спектакль «Палачи»,1
62420,1950a537a594b5e3971e681e64521c1b,594579,Спектакль «Лолита»,2
62621,19668018d47f778743d785badf074a04,1257326,Спектакль «Палачи»,1
62645,196a4fcfe32098794661e0abe54a2864,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,1
62858,19833935ccca3ebca6c04c8883b2bf41,1421259,Спектакль «Анна Каренина»,1
62912,1989e554d58cfd728f8b2f1780c023fb,1356304,Выставка «Дети галактики»,1
62913,1989e554d58cfd728f8b2f1780c023fb,1384827,Интерактивная экскурсия по выставке «Дети галактики»,3
62931,198c24632126218ff373c233ce496e7e,1354837,Спектакль «Жизель»,1
62932,198c24632126218ff373c233ce496e7e,1363794,Программа «СтART ночь в Музыкальном!»,2
63046,19995bbaef06ee208f3c30920fa8965b,1349196,Спектакль «Город Эн»,1
63104,199f59742dc12e51849d845923440cd6,1400067,Концерт «Музыка – это зеркало эпохи»,2
63105,199f59742dc12e51849d845923440cd6,1441876,Концерт Симфонического оркестра Мариинского театра,1
63142,19a3b60566a96c06a0109fc68f5b54b1,1322219,Концерт «Немецкий дух органный»,2
63252,19aeb343d554ba67c318b8dc1d7066ed,1421259,Спектакль «Анна Каренина»,1
63253,19aeb343d554ba67c318b8dc1d7066ed,1472019,"Спектакль «Про Федота-стрельца, удалого молодца»",1
63258,19aefc87a9ca22564ac34d957ddee584,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,3
63259,19aefc87a9ca22564ac34d957ddee584,1431845,Спектакль «История от Матвея»,1
63354,19ba57e52f35e373190baa5f9bc389a8,1355478,Кинокурс «Сегодня в кадре»,1
63420,19c30f459fae66450494d68601e75509,1242727,Спектакль «Посадить дерево»,1
63421,19c30f459fae66450494d68601e75509,1242754,Спектакль «Метель»,1
63422,19c30f459fae66450494d68601e75509,1437323,Показ эскиза «Фрекен Жюли»,1
63474,19c673f1b4e0a3d4532870c9c7597daa,594579,Спектакль «Лолита»,1
63475,19c673f1b4e0a3d4532870c9c7597daa,853685,Спектакль «В сапоге у бабки играл фокстрот»,2
63476,19c673f1b4e0a3d4532870c9c7597daa,1317297,Спектакль «Лейтенант с острова Инишмор»,1
63478,19c673f1b4e0a3d4532870c9c7597daa,1335905,Спектакль «Хлам искусства»,1
63479,19c673f1b4e0a3d4532870c9c7597daa,1383737,Балет «Щелкунчик»,1
63480,19c673f1b4e0a3d4532870c9c7597daa,1396304,Квест-игра «Культурный код»,1
63481,19c673f1b4e0a3d4532870c9c7597daa,1412518,Мюзикл «Собор Парижской Богоматери»,1
63482,19c673f1b4e0a3d4532870c9c7597daa,1418502,Спектакль «Целую ваши ножки»,1
63492,19c83f924c0374f7aeb6c94e17edd23f,1418432,Спектакль «Крокодил»,1
63493,19c83f924c0374f7aeb6c94e17edd23f,1442220,Экскурсия «Искусство этносов Южной Сибири и традиционные промыслы России»,2
63494,19c83f924c0374f7aeb6c94e17edd23f,1442455,Экскурсия «Чудесный мир иконы»,3
63619,19d7ea9c0f58a69756560fa69f3806e2,1328011,Спектакль «Горка»,1
63793,19e69cf06adc9931f34ec834f9cae444,10756,Спектакль «Продавец дождя»,1
63833,19e899d42bba259416b79c089eb8b6ca,1407941,Выставка «300 лет на страже закона и справедливости»,2
63910,19efc19b73dbe2da60f027e5e8d5ae4f,1242538,Спектакль «Полет над гнездом кукушки»,6
63989,19f4b4243cc12c6800f5798d2ce82f94,968887,Выставка «Перекресток культур»,1
64022,19f659d07ee8042fabbeeb80b47ff3a2,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,1
64023,19f659d07ee8042fabbeeb80b47ff3a2,1328011,Спектакль «Горка»,8
64073,19fbbe839dffb317a341f94c6528ad4c,462843,Спектакль «Пиковая дама»,1
64091,19fe973e0714da4471595c183182f15c,1356304,Выставка «Дети галактики»,3
64092,19fe973e0714da4471595c183182f15c,1384827,Интерактивная экскурсия по выставке «Дети галактики»,2
64121,1a039493019ab6c33b0106613becd278,1397590,Историческая драма «Борис Годунов»,2
64124,1a047f47aff673da60afba6476a8c8a0,1413221,Спектакль «С любимыми не расставайтесь»,2
64251,1a12bfad184c968c53ed138a66de8a30,462843,Спектакль «Пиковая дама»,1
64252,1a12bfad184c968c53ed138a66de8a30,520608,Спектакль «Сказки Андерсена»,1
64253,1a12bfad184c968c53ed138a66de8a30,594579,Спектакль «Лолита»,1
64254,1a12bfad184c968c53ed138a66de8a30,1257326,Спектакль «Палачи»,1
64298,1a17cddc5f972476d9db890ffd86c34d,1431624,Интерактивная программа «Самовар + валенки = зимние забавинки»,2
64336,1a1d0faa5ebd6b152b413adbb9266507,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,5
64339,1a1d51b02bdfe3af76ca02481dcb38a1,1412518,Мюзикл «Собор Парижской Богоматери»,1
64783,1a477c1ed7912b4b173853fc3458fec3,1381705,Праздник «День народной культуры «Традиции.РУ»,1
64784,1a477c1ed7912b4b173853fc3458fec3,1438801,Игра TeenQuiz,1
64883,1a531527d03c71a97cc365b94053b6d5,1442455,Экскурсия «Чудесный мир иконы»,1
64924,1a57769b3c86823fcd08bf1d07f71bbf,1355478,Лекция «Сегодня в кадре»,3
65090,1a67769c2779ca9713e160b61064a5e1,1408953,Музейный урок «Все мы вправе знать о праве»,3
65201,1a71a77f1fed20fbb1384e90906c404d,1242898,Спектакль «Крыжовник»,3
65289,1a7ccd0330a33088cd78b9bad72b1be7,1400338,Моноспектакль «Пиковая дама»,2
65303,1a8027e3ac0edba81b254553bdae234c,462843,Спектакль «Пиковая дама»,1
65304,1a8027e3ac0edba81b254553bdae234c,594579,Спектакль «Лолита»,2
65305,1a8027e3ac0edba81b254553bdae234c,1242622,Спектакль «Мой мужик на Севере»,1
65306,1a8027e3ac0edba81b254553bdae234c,1418787,Форум «Ночь с Достоевским»,5
65307,1a8027e3ac0edba81b254553bdae234c,1443115,Экскурсия «По ту сторону сцены»,1
65373,1a86ea7373beb819d56397516dc3c720,1390901,Брейн-ринг «Золотая россыпь стихов»,1
65390,1a892bc4fb5f01d573bd917f6fc1d59e,895669,Оперетта «Сильва»,1
65454,1a8e01a171eecb74adf1483998db46d1,1242584,Спектакль «Вий»,1
65518,1a93bdef68e9e4d7774142b1527dc48f,1242538,Спектакль «Полет над гнездом кукушки»,1
65829,1ab0b3c49b6f0927d13c7e4382303397,1242708,Спектакль «Барышня-крестьянка»,6
65916,1abad9de59ee8c1ebc83fa63c54d4b67,1405064,Мюзикл «Рок»,1
65994,1abffaf7b824ea91e725f3a4bf653848,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,1
66050,1ac67345bdff43907d8c8ba9f4a283b9,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,2
66111,1acc8658b67888c62e8d4f2d397d301a,1419261,Мастер-класс «Домик»,1
66112,1acc8658b67888c62e8d4f2d397d301a,1425312,Мастер-класс «Пейзаж мокрым соусом»,1
66237,1adc3c6d6a99d640e781451010dd197b,1431624,Интерактивная программа «Самовар + валенки = зимние забавинки»,1
66238,1adc3c6d6a99d640e781451010dd197b,1452079,Интерактивная программа «Новогодний дайджест»,2
66281,1ae128d9bbf8c4c2635170e921277355,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,4
66295,1ae3612f3677564254bfd97e62864d21,1414960,Концерт «Кофейная кантата»,1
66331,1ae6005ba6f85c3569502813d8a8950b,1356304,Выставка «Дети галактики»,2
66337,1ae6a154f05dbcacc14653dcc3048b4d,372659,Спектакль «Портрет Дориана Грея»,1
66338,1ae6a154f05dbcacc14653dcc3048b4d,1248012,Спектакль «Можно попросить Нину?»,1
66339,1ae6a154f05dbcacc14653dcc3048b4d,1248181,Спектакль «Папа»,1
66340,1ae6a154f05dbcacc14653dcc3048b4d,1349820,"Синтезированный литературный вечер «Одним словом, Достоевский»",1
66341,1ae6a154f05dbcacc14653dcc3048b4d,1413221,Спектакль «С любимыми не расставайтесь»,1
66367,1ae8317ceb3db3574314f217904f5aac,10950,Спектакль «Господа Головлёвы»,1
66368,1ae8317ceb3db3574314f217904f5aac,331251,Спектакль «Гоголь. Метаморфозы»,1
66369,1ae8317ceb3db3574314f217904f5aac,430910,Спектакль «Альпийская баллада»,1
66370,1ae8317ceb3db3574314f217904f5aac,594579,Спектакль «Лолита»,3
66371,1ae8317ceb3db3574314f217904f5aac,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,1
66433,1aee07e0c7d0d15d11158da6298050c7,858811,Мюзикл «Парижские тайны»,1
66434,1aee07e0c7d0d15d11158da6298050c7,969595,Спектакль «Об Иване-царевиче»,1
66435,1aee07e0c7d0d15d11158da6298050c7,1248036,Спектакль «Четвёртая группа»,2
66436,1aee07e0c7d0d15d11158da6298050c7,1431845,Спектакль «История от Матвея»,1
66474,1af2cc52d7c883f48fc94665e331af51,372659,Спектакль «Портрет Дориана Грея»,1
66532,1afb14371af599a6232e6300a68217a0,1248281,Спектакль «Белые ночи»,1
66622,1b0715dbe140a272d13ea138b1189b7f,1241869,Программа «Праздник нечисти «Баба-яга 2.1»,1
66624,1b0715dbe140a272d13ea138b1189b7f,1390022,Фестиваль «Коллаборация»,1
66895,1b27316f654cf254199a164ff208066c,230087,Спектакль «Один день Ивана Денисовича»,1
66896,1b27316f654cf254199a164ff208066c,1242538,Спектакль «Полет над гнездом кукушки»,3
66897,1b27316f654cf254199a164ff208066c,1257326,Спектакль «Палачи»,3
67044,1b35ab3439cf529e80a474f12b412eed,1242525,Спектакль «Гедда Габлер»,1
67045,1b35ab3439cf529e80a474f12b412eed,1242543,Спектакль «Лондон»,1
67046,1b35ab3439cf529e80a474f12b412eed,1257326,Спектакль «Палачи»,1
67235,1b4d32c0655394b4ded985d8d4da22df,1257326,Спектакль «Палачи»,1
67288,1b514cebe34bcbdc9594242e21628946,594579,Спектакль «Лолита»,1
67338,1b54079c968ce1cbb1f48fc2269b7d7c,1455335,Моноспектакль «Метель»,1
67440,1b5ebd588a7bcb80dd04954e35d40f7d,1257326,Спектакль «Палачи»,1
67582,1b71332475f4554d156b02978ac6caa5,1242063,Спектакль «Между делом»,1
67583,1b71332475f4554d156b02978ac6caa5,1349196,Спектакль «Город Эн»,1
67584,1b71332475f4554d156b02978ac6caa5,1421259,Спектакль «Анна Каренина»,1
67701,1b7d6d8c4bc843345a887a8edb9df6fb,1402848,Интеллектуальный квест,1
67709,1b7eb16c854fc8c7e8edeb08720c1f8a,1408953,Музейный урок «Все мы вправе знать о праве»,1
67743,1b820acacd75594404d8bd18b5d594bd,294632,Спектакль «Про любовь и нелюбовь»,1
67744,1b820acacd75594404d8bd18b5d594bd,1407941,Выставка «300 лет на страже закона и справедливости»,1
67823,1b89a22984c03a18db09b032db892824,1421606,Проект «Танцы.ru»,1
67824,1b89a22984c03a18db09b032db892824,1428191,Квест по выставке «Белово. Всегда в центре»,1
67825,1b89a22984c03a18db09b032db892824,1431587,Программа «Молодежь – за ЗОЖ!»,2
67832,1b8a5a2339423174afd46bc14c2f6929,858811,Мюзикл «Парижские тайны»,1
67911,1b9185c4c5d124f7009be893f094c1a7,1347013,Спектакль «Сердце боксера»,1
67912,1b9185c4c5d124f7009be893f094c1a7,1421259,Спектакль «Анна Каренина»,1
68584,1bce2a886d4e654a0c6b7cf64c3a4571,229981,Спектакль «Ганди молчал по субботам»,1
68585,1bce2a886d4e654a0c6b7cf64c3a4571,1242535,Спектакль «Иванов»,1
68982,1bfc48ca8032841d4c1aa4dd15b04d81,1421259,Спектакль «Анна Каренина»,1
68983,1bfc48ca8032841d4c1aa4dd15b04d81,1441876,Концерт Симфонического оркестра Мариинского театра,1
69150,1c0d8622e330bd4854d6e2cc6dc82102,1245013,Выставка «Вторжение динозавров»,1
69153,1c0d8622e330bd4854d6e2cc6dc82102,1341545,Выставка «Ожившие полотна»,1
69154,1c0d8622e330bd4854d6e2cc6dc82102,1349086,Музейный урок по реставрации,1
